file_name,mask
natural_other_0_sg/train_natural_nokia_patient37240_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37240_study2_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_iphone_patient31525_study1_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_iphone_patient31525_study1_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_iphone_patient31525_study1_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_iphone_patient31525_study1_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_iphone_patient31525_study1_view1_frontal_mask_2.jpg,natural_other_400_sg_mask/train_natural_iphone_patient31525_study1_view1_frontal_mask_2.jpg
natural_other_0_sg/train_natural_nokia_patient16160_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient16160_study3_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient38293_study2_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient38293_study2_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient38293_study2_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient38293_study2_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient38293_study2_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_nokia_patient38293_study2_view1_frontal_mask_2.jpg
natural_other_0_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_1.jpg
natural_other_0_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_2.jpg
natural_other_1000_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_0.jpg
natural_other_1000_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_1.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient38471_study1_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient38471_study1_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient38471_study1_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient38471_study1_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient10001_study8_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient10001_study8_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient10001_study8_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient10001_study8_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient09961_study10_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient09961_study10_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient09961_study10_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient09961_study10_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient09961_study10_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_nokia_patient09961_study10_view1_frontal_mask_2.jpg
natural_other_600_sg/train_natural_nokia_patient27418_study1_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient27418_study1_view1_frontal_mask_0.jpg
other_0_sg/train_synthetic_digital_patient24043_study9_view2_frontal_mask_0.jpg,other_0_sg_mask/train_synthetic_digital_patient24043_study9_view2_frontal_mask_0.jpg
other_0_sg/train_synthetic_digital_patient24043_study9_view2_frontal_mask_1.jpg,other_0_sg_mask/train_synthetic_digital_patient24043_study9_view2_frontal_mask_1.jpg
other_0_sg/train_synthetic_digital_patient12963_study13_view1_frontal_mask_0.jpg,other_0_sg_mask/train_synthetic_digital_patient12963_study13_view1_frontal_mask_0.jpg
other_0_sg/train_synthetic_digital_patient12963_study13_view1_frontal_mask_1.jpg,other_0_sg_mask/train_synthetic_digital_patient12963_study13_view1_frontal_mask_1.jpg
other_0_sg/train_synthetic_digital_patient12963_study13_view1_frontal_mask_2.jpg,other_0_sg_mask/train_synthetic_digital_patient12963_study13_view1_frontal_mask_2.jpg
other_0_sg/train_synthetic_digital_patient12963_study13_view1_frontal_mask_3.jpg,other_0_sg_mask/train_synthetic_digital_patient12963_study13_view1_frontal_mask_3.jpg
natural_other_400_sg/train_natural_nokia_patient06250_study2_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient06250_study2_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient39334_study2_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient39334_study2_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient39334_study2_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient39334_study2_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient39334_study2_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_nokia_patient39334_study2_view1_frontal_mask_2.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_2.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_3.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_3.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_4.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_4.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_5.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_5.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_6.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_6.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_7.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_7.jpg
natural_other_200_sg/train_natural_iphone_patient00715_study5_view1_frontal_mask_8.jpg,natural_other_200_sg_mask/train_natural_iphone_patient00715_study5_view1_frontal_mask_8.jpg
other_0_sg/train_synthetic_digital_patient09961_study5_view1_frontal_mask_0.jpg,other_0_sg_mask/train_synthetic_digital_patient09961_study5_view1_frontal_mask_0.jpg
other_0_sg/train_synthetic_digital_patient09961_study5_view1_frontal_mask_1.jpg,other_0_sg_mask/train_synthetic_digital_patient09961_study5_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_iphone_patient49608_study1_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_iphone_patient49608_study1_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_iphone_patient49608_study1_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_iphone_patient49608_study1_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_iphone_patient49608_study1_view1_frontal_mask_2.jpg,natural_other_800_sg_mask/train_natural_iphone_patient49608_study1_view1_frontal_mask_2.jpg
natural_other_800_sg/train_natural_iphone_patient49608_study1_view1_frontal_mask_3.jpg,natural_other_800_sg_mask/train_natural_iphone_patient49608_study1_view1_frontal_mask_3.jpg
natural_other_800_sg/train_natural_iphone_patient49608_study1_view1_frontal_mask_4.jpg,natural_other_800_sg_mask/train_natural_iphone_patient49608_study1_view1_frontal_mask_4.jpg
natural_other_800_sg/train_natural_iphone_patient49608_study1_view1_frontal_mask_5.jpg,natural_other_800_sg_mask/train_natural_iphone_patient49608_study1_view1_frontal_mask_5.jpg
natural_other_600_sg/train_natural_nokia_patient06578_study8_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient06578_study8_view1_frontal_mask_0.jpg
natural_other_600_sg/train_natural_nokia_patient06578_study8_view1_frontal_mask_1.jpg,natural_other_600_sg_mask/train_natural_nokia_patient06578_study8_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient33845_study9_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient33845_study9_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient33845_study9_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient33845_study9_view1_frontal_mask_1.jpg
other_0_sg/train_synthetic_digital_patient38188_study6_view1_frontal_mask_0.jpg,other_0_sg_mask/train_synthetic_digital_patient38188_study6_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient31927_study1_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient31927_study1_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient36214_study5_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient36214_study5_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient21042_study3_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient21042_study3_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient21042_study3_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient21042_study3_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient35007_study8_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient35007_study8_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient35007_study8_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient35007_study8_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient35007_study8_view1_frontal_mask_2.jpg,natural_other_800_sg_mask/train_natural_nokia_patient35007_study8_view1_frontal_mask_2.jpg
natural_other_800_sg/train_natural_nokia_patient35007_study8_view1_frontal_mask_3.jpg,natural_other_800_sg_mask/train_natural_nokia_patient35007_study8_view1_frontal_mask_3.jpg
natural_other_800_sg/train_natural_nokia_patient35007_study8_view1_frontal_mask_4.jpg,natural_other_800_sg_mask/train_natural_nokia_patient35007_study8_view1_frontal_mask_4.jpg
other_0_sg/train_synthetic_digital_patient12115_study6_view1_frontal_mask_0.jpg,other_0_sg_mask/train_synthetic_digital_patient12115_study6_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient62563_study1_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient62563_study1_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient34663_study1_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient34663_study1_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient34663_study1_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient34663_study1_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient34663_study1_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_nokia_patient34663_study1_view1_frontal_mask_2.jpg
natural_other_200_sg/train_natural_nokia_patient34663_study1_view1_frontal_mask_3.jpg,natural_other_200_sg_mask/train_natural_nokia_patient34663_study1_view1_frontal_mask_3.jpg
natural_other_200_sg/train_natural_nokia_patient34663_study1_view1_frontal_mask_4.jpg,natural_other_200_sg_mask/train_natural_nokia_patient34663_study1_view1_frontal_mask_4.jpg
other_200_sg/train_synthetic_digital_patient11018_study6_view1_frontal_mask_0.jpg,other_200_sg_mask/train_synthetic_digital_patient11018_study6_view1_frontal_mask_0.jpg
other_200_sg/train_synthetic_digital_patient11018_study6_view1_frontal_mask_1.jpg,other_200_sg_mask/train_synthetic_digital_patient11018_study6_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient56753_study2_view2_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient56753_study2_view2_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient56753_study2_view2_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient56753_study2_view2_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient56753_study2_view2_frontal_mask_2.jpg,natural_other_400_sg_mask/train_natural_nokia_patient56753_study2_view2_frontal_mask_2.jpg
natural_other_600_sg/train_natural_nokia_patient15009_study2_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient15009_study2_view1_frontal_mask_0.jpg
natural_other_600_sg/train_natural_nokia_patient57953_study2_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient57953_study2_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient36122_study4_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient36122_study4_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient36122_study4_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient36122_study4_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_iphone_patient25064_study1_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_iphone_patient25064_study1_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_iphone_patient25064_study1_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_iphone_patient25064_study1_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient20529_study7_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient20529_study7_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient20529_study7_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient20529_study7_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient20529_study7_view1_frontal_mask_2.jpg,natural_other_800_sg_mask/train_natural_nokia_patient20529_study7_view1_frontal_mask_2.jpg
natural_other_800_sg/train_natural_nokia_patient20529_study7_view1_frontal_mask_3.jpg,natural_other_800_sg_mask/train_natural_nokia_patient20529_study7_view1_frontal_mask_3.jpg
natural_other_600_sg/train_natural_nokia_patient20507_study4_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient20507_study4_view1_frontal_mask_0.jpg
natural_other_600_sg/train_natural_nokia_patient15724_study23_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient15724_study23_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient41504_study17_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient41504_study17_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient41504_study17_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient41504_study17_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient41504_study17_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_nokia_patient41504_study17_view1_frontal_mask_2.jpg
natural_other_200_sg/train_natural_nokia_patient24472_study1_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient24472_study1_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient24472_study1_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient24472_study1_view1_frontal_mask_1.jpg
natural_other_0_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_1.jpg
natural_other_0_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_2.jpg
natural_other_1000_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient48742_study1_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient48742_study1_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient48742_study1_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient48742_study1_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient58635_study3_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient58635_study3_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient58635_study3_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient58635_study3_view1_frontal_mask_1.jpg
natural_other_0_sg/train_natural_iphone_patient38238_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_iphone_patient38238_study3_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_iphone_patient38238_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_iphone_patient38238_study3_view1_frontal_mask_1.jpg
natural_other_1000_sg/train_natural_iphone_patient38238_study3_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_iphone_patient38238_study3_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient28637_study3_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient28637_study3_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient28637_study3_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient28637_study3_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient06578_study5_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient06578_study5_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient06578_study5_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient06578_study5_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient06578_study5_view1_frontal_mask_2.jpg,natural_other_400_sg_mask/train_natural_nokia_patient06578_study5_view1_frontal_mask_2.jpg
natural_other_200_sg/train_natural_iphone_patient41504_study19_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_iphone_patient41504_study19_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_iphone_patient41504_study19_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_iphone_patient41504_study19_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_iphone_patient41504_study19_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_iphone_patient41504_study19_view1_frontal_mask_2.jpg
natural_other_400_sg/train_natural_nokia_patient31472_study5_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient31472_study5_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient31472_study5_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient31472_study5_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient31472_study5_view1_frontal_mask_2.jpg,natural_other_400_sg_mask/train_natural_nokia_patient31472_study5_view1_frontal_mask_2.jpg
natural_other_600_sg/train_natural_nokia_patient34858_study3_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient34858_study3_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient36013_study9_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient36013_study9_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient36013_study9_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient36013_study9_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient36013_study9_view1_frontal_mask_2.jpg,natural_other_800_sg_mask/train_natural_nokia_patient36013_study9_view1_frontal_mask_2.jpg
natural_other_0_sg/train_natural_nokia_patient14002_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient14002_study1_view1_frontal_mask_0.jpg
natural_other_1000_sg/train_natural_nokia_patient14002_study1_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient14002_study1_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient06578_study15_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient06578_study15_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient06578_study15_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient06578_study15_view1_frontal_mask_1.jpg
natural_other_0_sg/train_natural_nokia_patient06578_study15_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient06578_study15_view1_frontal_mask_2.jpg
natural_other_1000_sg/train_natural_nokia_patient06578_study15_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient06578_study15_view1_frontal_mask_0.jpg
natural_other_1000_sg/train_natural_nokia_patient06578_study15_view1_frontal_mask_1.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient06578_study15_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study17_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study17_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study17_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study17_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study17_view1_frontal_mask_2.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study17_view1_frontal_mask_2.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study17_view1_frontal_mask_3.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study17_view1_frontal_mask_3.jpg
natural_other_600_sg/train_natural_nokia_patient09093_study4_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient09093_study4_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_iphone_patient14940_study11_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_iphone_patient14940_study11_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_iphone_patient14940_study11_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_iphone_patient14940_study11_view1_frontal_mask_1.jpg
natural_other_600_sg/train_natural_nokia_patient34663_study14_view1_frontal_mask_0.jpg,natural_other_600_sg_mask/train_natural_nokia_patient34663_study14_view1_frontal_mask_0.jpg
other_0_sg/train_synthetic_digital_patient14100_study2_view1_frontal_mask_0.jpg,other_0_sg_mask/train_synthetic_digital_patient14100_study2_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient01600_study3_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient01600_study3_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient01600_study3_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient01600_study3_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study13_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study13_view1_frontal_mask_0.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study13_view1_frontal_mask_1.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study13_view1_frontal_mask_1.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study13_view1_frontal_mask_2.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study13_view1_frontal_mask_2.jpg
natural_other_800_sg/train_natural_nokia_patient09961_study13_view1_frontal_mask_3.jpg,natural_other_800_sg_mask/train_natural_nokia_patient09961_study13_view1_frontal_mask_3.jpg
natural_other_800_sg/train_natural_iphone_patient29620_study3_view1_frontal_mask_0.jpg,natural_other_800_sg_mask/train_natural_iphone_patient29620_study3_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient15724_study9_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient15724_study9_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient15724_study9_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient15724_study9_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient15724_study9_view1_frontal_mask_2.jpg,natural_other_200_sg_mask/train_natural_nokia_patient15724_study9_view1_frontal_mask_2.jpg
natural_other_0_sg/train_natural_nokia_patient40394_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40394_study3_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient40394_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40394_study3_view1_frontal_mask_1.jpg
natural_other_1000_sg/train_natural_nokia_patient40394_study3_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_nokia_patient40394_study3_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient27547_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient27547_study5_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_nokia_patient27547_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient27547_study5_view1_frontal_mask_1.jpg
natural_other_0_sg/train_natural_nokia_patient27547_study5_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient27547_study5_view1_frontal_mask_2.jpg
natural_other_0_sg/train_natural_iphone_patient08952_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_iphone_patient08952_study5_view1_frontal_mask_0.jpg
natural_other_0_sg/train_natural_iphone_patient08952_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_iphone_patient08952_study5_view1_frontal_mask_1.jpg
natural_other_1000_sg/train_natural_iphone_patient08952_study5_view1_frontal_mask_0.jpg,natural_other_1000_sg_mask/train_natural_iphone_patient08952_study5_view1_frontal_mask_0.jpg
natural_other_1000_sg/train_natural_iphone_patient08952_study5_view1_frontal_mask_1.jpg,natural_other_1000_sg_mask/train_natural_iphone_patient08952_study5_view1_frontal_mask_1.jpg
natural_other_400_sg/train_natural_nokia_patient16160_study13_view1_frontal_mask_0.jpg,natural_other_400_sg_mask/train_natural_nokia_patient16160_study13_view1_frontal_mask_0.jpg
natural_other_400_sg/train_natural_nokia_patient16160_study13_view1_frontal_mask_1.jpg,natural_other_400_sg_mask/train_natural_nokia_patient16160_study13_view1_frontal_mask_1.jpg
natural_other_200_sg/train_natural_nokia_patient35007_study29_view1_frontal_mask_0.jpg,natural_other_200_sg_mask/train_natural_nokia_patient35007_study29_view1_frontal_mask_0.jpg
natural_other_200_sg/train_natural_nokia_patient35007_study29_view1_frontal_mask_1.jpg,natural_other_200_sg_mask/train_natural_nokia_patient35007_study29_view1_frontal_mask_1.jpg
