,file_name,mask
267,natural_other_0_sg/train_natural_nokia_patient34972_study8_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient34972_study8_view1_frontal_mask_0.jpg
268,natural_other_0_sg/train_natural_nokia_patient34972_study8_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient34972_study8_view1_frontal_mask_1.jpg
269,natural_other_0_sg/train_natural_nokia_patient34972_study8_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient34972_study8_view1_frontal_mask_2.jpg
270,natural_other_0_sg/train_natural_nokia_patient35007_study7_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35007_study7_view1_frontal_mask_0.jpg
271,natural_other_0_sg/train_natural_nokia_patient35007_study7_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35007_study7_view1_frontal_mask_1.jpg
272,natural_other_0_sg/train_natural_nokia_patient35007_study7_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35007_study7_view1_frontal_mask_2.jpg
273,natural_other_0_sg/train_natural_nokia_patient35115_study13_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35115_study13_view1_frontal_mask_0.jpg
274,natural_other_0_sg/train_natural_nokia_patient35433_study10_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35433_study10_view1_frontal_mask_0.jpg
275,natural_other_0_sg/train_natural_nokia_patient35433_study10_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35433_study10_view1_frontal_mask_1.jpg
276,natural_other_0_sg/train_natural_nokia_patient35631_study13_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35631_study13_view1_frontal_mask_0.jpg
277,natural_other_0_sg/train_natural_nokia_patient35631_study13_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35631_study13_view1_frontal_mask_1.jpg
278,natural_other_0_sg/train_natural_nokia_patient35631_study13_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35631_study13_view1_frontal_mask_2.jpg
279,natural_other_0_sg/train_natural_nokia_patient35787_study8_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient35787_study8_view1_frontal_mask_0.jpg
280,natural_other_0_sg/train_natural_nokia_patient36013_study13_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study13_view1_frontal_mask_0.jpg
281,natural_other_0_sg/train_natural_nokia_patient36013_study13_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study13_view1_frontal_mask_1.jpg
282,natural_other_0_sg/train_natural_nokia_patient36013_study6_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study6_view1_frontal_mask_0.jpg
283,natural_other_0_sg/train_natural_nokia_patient36013_study6_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study6_view1_frontal_mask_1.jpg
284,natural_other_0_sg/train_natural_nokia_patient36013_study6_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study6_view1_frontal_mask_2.jpg
285,natural_other_0_sg/train_natural_nokia_patient36013_study6_view1_frontal_mask_3.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study6_view1_frontal_mask_3.jpg
286,natural_other_0_sg/train_natural_nokia_patient36013_study7_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study7_view1_frontal_mask_0.jpg
287,natural_other_0_sg/train_natural_nokia_patient36013_study7_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study7_view1_frontal_mask_1.jpg
288,natural_other_0_sg/train_natural_nokia_patient36013_study7_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study7_view1_frontal_mask_2.jpg
289,natural_other_0_sg/train_natural_nokia_patient36013_study7_view1_frontal_mask_3.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36013_study7_view1_frontal_mask_3.jpg
290,natural_other_0_sg/train_natural_nokia_patient36122_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36122_study5_view1_frontal_mask_0.jpg
291,natural_other_0_sg/train_natural_nokia_patient36122_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36122_study5_view1_frontal_mask_1.jpg
292,natural_other_0_sg/train_natural_nokia_patient36122_study5_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36122_study5_view1_frontal_mask_2.jpg
293,natural_other_0_sg/train_natural_nokia_patient36122_study6_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36122_study6_view1_frontal_mask_0.jpg
294,natural_other_0_sg/train_natural_nokia_patient36228_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36228_study1_view1_frontal_mask_0.jpg
295,natural_other_0_sg/train_natural_nokia_patient36228_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36228_study1_view1_frontal_mask_1.jpg
296,natural_other_0_sg/train_natural_nokia_patient36228_study1_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36228_study1_view1_frontal_mask_2.jpg
297,natural_other_0_sg/train_natural_nokia_patient36639_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36639_study1_view1_frontal_mask_0.jpg
298,natural_other_0_sg/train_natural_nokia_patient36639_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36639_study1_view1_frontal_mask_1.jpg
299,natural_other_0_sg/train_natural_nokia_patient36875_study9_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36875_study9_view1_frontal_mask_0.jpg
300,natural_other_0_sg/train_natural_nokia_patient36875_study9_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient36875_study9_view1_frontal_mask_1.jpg
301,natural_other_0_sg/train_natural_nokia_patient37051_study12_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study12_view1_frontal_mask_0.jpg
302,natural_other_0_sg/train_natural_nokia_patient37051_study12_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study12_view1_frontal_mask_1.jpg
303,natural_other_0_sg/train_natural_nokia_patient37051_study12_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study12_view1_frontal_mask_2.jpg
304,natural_other_0_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_0.jpg
305,natural_other_0_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_1.jpg
306,natural_other_0_sg/train_natural_nokia_patient37051_study18_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37051_study18_view1_frontal_mask_2.jpg
307,natural_other_0_sg/train_natural_nokia_patient37201_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37201_study5_view1_frontal_mask_0.jpg
308,natural_other_0_sg/train_natural_nokia_patient37201_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37201_study5_view1_frontal_mask_1.jpg
309,natural_other_0_sg/train_natural_nokia_patient37201_study5_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37201_study5_view1_frontal_mask_2.jpg
310,natural_other_0_sg/train_natural_nokia_patient37240_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37240_study2_view1_frontal_mask_0.jpg
311,natural_other_0_sg/train_natural_nokia_patient37264_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37264_study1_view1_frontal_mask_0.jpg
312,natural_other_0_sg/train_natural_nokia_patient37264_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37264_study1_view1_frontal_mask_1.jpg
313,natural_other_0_sg/train_natural_nokia_patient37264_study1_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37264_study1_view1_frontal_mask_2.jpg
314,natural_other_0_sg/train_natural_nokia_patient37527_study11_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37527_study11_view1_frontal_mask_0.jpg
315,natural_other_0_sg/train_natural_nokia_patient37527_study11_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37527_study11_view1_frontal_mask_1.jpg
316,natural_other_0_sg/train_natural_nokia_patient37527_study11_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37527_study11_view1_frontal_mask_2.jpg
317,natural_other_0_sg/train_natural_nokia_patient37527_study13_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37527_study13_view1_frontal_mask_0.jpg
318,natural_other_0_sg/train_natural_nokia_patient37527_study13_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37527_study13_view1_frontal_mask_1.jpg
319,natural_other_0_sg/train_natural_nokia_patient37648_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37648_study1_view1_frontal_mask_0.jpg
320,natural_other_0_sg/train_natural_nokia_patient37648_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient37648_study1_view1_frontal_mask_1.jpg
321,natural_other_0_sg/train_natural_nokia_patient38014_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient38014_study5_view1_frontal_mask_0.jpg
322,natural_other_0_sg/train_natural_nokia_patient38014_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient38014_study5_view1_frontal_mask_1.jpg
323,natural_other_0_sg/train_natural_nokia_patient38188_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient38188_study5_view1_frontal_mask_0.jpg
324,natural_other_0_sg/train_natural_nokia_patient38188_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient38188_study5_view1_frontal_mask_1.jpg
325,natural_other_0_sg/train_natural_nokia_patient38188_study5_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient38188_study5_view1_frontal_mask_2.jpg
326,natural_other_0_sg/train_natural_nokia_patient39267_study12_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39267_study12_view1_frontal_mask_0.jpg
327,natural_other_0_sg/train_natural_nokia_patient39267_study12_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39267_study12_view1_frontal_mask_1.jpg
328,natural_other_0_sg/train_natural_nokia_patient39267_study12_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39267_study12_view1_frontal_mask_2.jpg
329,natural_other_0_sg/train_natural_nokia_patient39267_study12_view1_frontal_mask_3.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39267_study12_view1_frontal_mask_3.jpg
330,natural_other_0_sg/train_natural_nokia_patient39267_study12_view1_frontal_mask_4.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39267_study12_view1_frontal_mask_4.jpg
331,natural_other_0_sg/train_natural_nokia_patient39779_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39779_study2_view1_frontal_mask_0.jpg
332,natural_other_0_sg/train_natural_nokia_patient39779_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39779_study2_view1_frontal_mask_1.jpg
333,natural_other_0_sg/train_natural_nokia_patient39987_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39987_study2_view1_frontal_mask_0.jpg
334,natural_other_0_sg/train_natural_nokia_patient39987_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39987_study2_view1_frontal_mask_1.jpg
335,natural_other_0_sg/train_natural_nokia_patient39987_study2_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39987_study2_view1_frontal_mask_2.jpg
336,natural_other_0_sg/train_natural_nokia_patient39987_study6_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient39987_study6_view1_frontal_mask_0.jpg
337,natural_other_0_sg/train_natural_nokia_patient40268_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40268_study2_view1_frontal_mask_0.jpg
338,natural_other_0_sg/train_natural_nokia_patient40268_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40268_study2_view1_frontal_mask_1.jpg
339,natural_other_0_sg/train_natural_nokia_patient40394_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40394_study3_view1_frontal_mask_0.jpg
340,natural_other_0_sg/train_natural_nokia_patient40394_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40394_study3_view1_frontal_mask_1.jpg
341,natural_other_0_sg/train_natural_nokia_patient40650_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40650_study5_view1_frontal_mask_0.jpg
342,natural_other_0_sg/train_natural_nokia_patient40957_study4_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient40957_study4_view1_frontal_mask_0.jpg
343,natural_other_0_sg/train_natural_nokia_patient41024_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41024_study1_view1_frontal_mask_0.jpg
344,natural_other_0_sg/train_natural_nokia_patient41024_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41024_study1_view1_frontal_mask_1.jpg
345,natural_other_0_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_0.jpg
346,natural_other_0_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_1.jpg
347,natural_other_0_sg/train_natural_nokia_patient41330_study4_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient41330_study4_view1_frontal_mask_2.jpg
348,natural_other_0_sg/train_natural_nokia_patient42415_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42415_study2_view1_frontal_mask_0.jpg
349,natural_other_0_sg/train_natural_nokia_patient42415_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42415_study2_view1_frontal_mask_1.jpg
350,natural_other_0_sg/train_natural_nokia_patient42415_study2_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42415_study2_view1_frontal_mask_2.jpg
351,natural_other_0_sg/train_natural_nokia_patient42656_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42656_study2_view1_frontal_mask_0.jpg
352,natural_other_0_sg/train_natural_nokia_patient42656_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42656_study2_view1_frontal_mask_1.jpg
353,natural_other_0_sg/train_natural_nokia_patient42656_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42656_study3_view1_frontal_mask_0.jpg
354,natural_other_0_sg/train_natural_nokia_patient42656_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient42656_study3_view1_frontal_mask_1.jpg
355,natural_other_0_sg/train_natural_nokia_patient43083_study7_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient43083_study7_view1_frontal_mask_0.jpg
356,natural_other_0_sg/train_natural_nokia_patient43083_study7_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient43083_study7_view1_frontal_mask_1.jpg
357,natural_other_0_sg/train_natural_nokia_patient43083_study7_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient43083_study7_view1_frontal_mask_2.jpg
358,natural_other_0_sg/train_natural_nokia_patient44293_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44293_study3_view1_frontal_mask_0.jpg
359,natural_other_0_sg/train_natural_nokia_patient44293_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44293_study3_view1_frontal_mask_1.jpg
360,natural_other_0_sg/train_natural_nokia_patient44701_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44701_study3_view1_frontal_mask_0.jpg
361,natural_other_0_sg/train_natural_nokia_patient44701_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44701_study3_view1_frontal_mask_1.jpg
362,natural_other_0_sg/train_natural_nokia_patient44701_study3_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44701_study3_view1_frontal_mask_2.jpg
363,natural_other_0_sg/train_natural_nokia_patient44960_study13_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44960_study13_view1_frontal_mask_0.jpg
364,natural_other_0_sg/train_natural_nokia_patient44960_study13_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44960_study13_view1_frontal_mask_1.jpg
365,natural_other_0_sg/train_natural_nokia_patient44960_study13_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44960_study13_view1_frontal_mask_2.jpg
366,natural_other_0_sg/train_natural_nokia_patient44960_study15_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44960_study15_view1_frontal_mask_0.jpg
367,natural_other_0_sg/train_natural_nokia_patient44960_study15_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44960_study15_view1_frontal_mask_1.jpg
368,natural_other_0_sg/train_natural_nokia_patient44960_study15_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient44960_study15_view1_frontal_mask_2.jpg
369,natural_other_0_sg/train_natural_nokia_patient46286_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46286_study3_view1_frontal_mask_0.jpg
370,natural_other_0_sg/train_natural_nokia_patient46286_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46286_study3_view1_frontal_mask_1.jpg
371,natural_other_0_sg/train_natural_nokia_patient46286_study3_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46286_study3_view1_frontal_mask_2.jpg
372,natural_other_0_sg/train_natural_nokia_patient46391_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46391_study2_view1_frontal_mask_0.jpg
373,natural_other_0_sg/train_natural_nokia_patient46391_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46391_study2_view1_frontal_mask_1.jpg
374,natural_other_0_sg/train_natural_nokia_patient46391_study2_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46391_study2_view1_frontal_mask_2.jpg
375,natural_other_0_sg/train_natural_nokia_patient46980_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46980_study1_view1_frontal_mask_0.jpg
376,natural_other_0_sg/train_natural_nokia_patient46980_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient46980_study1_view1_frontal_mask_1.jpg
377,natural_other_0_sg/train_natural_nokia_patient47732_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient47732_study1_view1_frontal_mask_0.jpg
378,natural_other_0_sg/train_natural_nokia_patient47796_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient47796_study1_view1_frontal_mask_0.jpg
379,natural_other_0_sg/train_natural_nokia_patient48078_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48078_study2_view1_frontal_mask_0.jpg
380,natural_other_0_sg/train_natural_nokia_patient48270_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48270_study2_view1_frontal_mask_0.jpg
381,natural_other_0_sg/train_natural_nokia_patient48270_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48270_study2_view1_frontal_mask_1.jpg
382,natural_other_0_sg/train_natural_nokia_patient48303_study7_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48303_study7_view1_frontal_mask_0.jpg
383,natural_other_0_sg/train_natural_nokia_patient48303_study7_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48303_study7_view1_frontal_mask_1.jpg
384,natural_other_0_sg/train_natural_nokia_patient48303_study7_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48303_study7_view1_frontal_mask_2.jpg
385,natural_other_0_sg/train_natural_nokia_patient48303_study8_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48303_study8_view1_frontal_mask_0.jpg
386,natural_other_0_sg/train_natural_nokia_patient48303_study8_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48303_study8_view1_frontal_mask_1.jpg
387,natural_other_0_sg/train_natural_nokia_patient48303_study8_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48303_study8_view1_frontal_mask_2.jpg
388,natural_other_0_sg/train_natural_nokia_patient48784_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48784_study1_view1_frontal_mask_0.jpg
389,natural_other_0_sg/train_natural_nokia_patient48939_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient48939_study1_view1_frontal_mask_0.jpg
390,natural_other_0_sg/train_natural_nokia_patient49218_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49218_study2_view1_frontal_mask_0.jpg
391,natural_other_0_sg/train_natural_nokia_patient49218_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49218_study2_view1_frontal_mask_1.jpg
392,natural_other_0_sg/train_natural_nokia_patient49218_study2_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49218_study2_view1_frontal_mask_2.jpg
393,natural_other_0_sg/train_natural_nokia_patient49325_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49325_study1_view1_frontal_mask_0.jpg
394,natural_other_0_sg/train_natural_nokia_patient49325_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49325_study1_view1_frontal_mask_1.jpg
395,natural_other_0_sg/train_natural_nokia_patient49512_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49512_study2_view1_frontal_mask_0.jpg
396,natural_other_0_sg/train_natural_nokia_patient49512_study2_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49512_study2_view1_frontal_mask_1.jpg
397,natural_other_0_sg/train_natural_nokia_patient49959_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49959_study1_view1_frontal_mask_0.jpg
398,natural_other_0_sg/train_natural_nokia_patient49959_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49959_study1_view1_frontal_mask_1.jpg
399,natural_other_0_sg/train_natural_nokia_patient49959_study1_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient49959_study1_view1_frontal_mask_2.jpg
400,natural_other_0_sg/train_natural_nokia_patient50035_study6_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50035_study6_view1_frontal_mask_0.jpg
401,natural_other_0_sg/train_natural_nokia_patient50035_study6_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50035_study6_view1_frontal_mask_1.jpg
402,natural_other_0_sg/train_natural_nokia_patient50035_study6_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50035_study6_view1_frontal_mask_2.jpg
403,natural_other_0_sg/train_natural_nokia_patient50348_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study3_view1_frontal_mask_0.jpg
404,natural_other_0_sg/train_natural_nokia_patient50348_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study3_view1_frontal_mask_1.jpg
405,natural_other_0_sg/train_natural_nokia_patient50348_study3_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study3_view1_frontal_mask_2.jpg
406,natural_other_0_sg/train_natural_nokia_patient50348_study5_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study5_view1_frontal_mask_0.jpg
407,natural_other_0_sg/train_natural_nokia_patient50348_study5_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study5_view1_frontal_mask_1.jpg
408,natural_other_0_sg/train_natural_nokia_patient50348_study5_view1_frontal_mask_2.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study5_view1_frontal_mask_2.jpg
409,natural_other_0_sg/train_natural_nokia_patient50348_study5_view1_frontal_mask_3.jpg,natural_other_0_sg_mask/train_natural_nokia_patient50348_study5_view1_frontal_mask_3.jpg
410,natural_other_0_sg/train_natural_nokia_patient51546_study4_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient51546_study4_view1_frontal_mask_0.jpg
411,natural_other_0_sg/train_natural_nokia_patient51678_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient51678_study3_view1_frontal_mask_0.jpg
412,natural_other_0_sg/train_natural_nokia_patient51678_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient51678_study3_view1_frontal_mask_1.jpg
413,natural_other_0_sg/train_natural_nokia_patient51710_study2_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient51710_study2_view1_frontal_mask_0.jpg
414,natural_other_0_sg/train_natural_nokia_patient52216_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient52216_study1_view1_frontal_mask_0.jpg
415,natural_other_0_sg/train_natural_nokia_patient52216_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient52216_study1_view1_frontal_mask_1.jpg
416,natural_other_0_sg/train_natural_nokia_patient54373_study1_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient54373_study1_view1_frontal_mask_0.jpg
417,natural_other_0_sg/train_natural_nokia_patient54373_study1_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient54373_study1_view1_frontal_mask_1.jpg
418,natural_other_0_sg/train_natural_nokia_patient54603_study3_view1_frontal_mask_0.jpg,natural_other_0_sg_mask/train_natural_nokia_patient54603_study3_view1_frontal_mask_0.jpg
419,natural_other_0_sg/train_natural_nokia_patient54603_study3_view1_frontal_mask_1.jpg,natural_other_0_sg_mask/train_natural_nokia_patient54603_study3_view1_frontal_mask_1.jpg
